POS,Nombre d'apparitions,Frequence d'apparition
n(sing),36,0.16216
adp(),25,0.11261
"v(fin,pres,lex)",18,0.08108
adv(gener),15,0.06757
conj(coord),13,0.05856
adj(),12,0.05405
adv(neg),11,0.04955
pron(poss),9,0.04054
n(plu),8,0.03604
pron(indef),7,0.03153
art(def),7,0.03153
"pron(pers,2,plu)",6,0.02703
v(infin),6,0.02703
pron(dem),5,0.02252
"v(fin,pres,aux_cop)",5,0.02252
conj(subord),5,0.02252
v(imp),4,0.01802
"v(participle,past)",4,0.01802
"v(fin,past,aux_cop)",2,0.00901
n(prop),2,0.00901
"pron(pers,3,sing)",2,0.00901
interj(),2,0.00901
"pron(pers,1,sing)",2,0.00901
adv(resum),2,0.00901
art(indef),2,0.00901
adv(dem),2,0.00901
adv(inter),1,0.0045
"v(fin,past,lex)",1,0.0045
v(prtcl),1,0.0045
pronadv(pers)+conj(subord),1,0.0045
num(ord),1,0.0045
pronadv(rel),1,0.0045
pron(inter),1,0.0045
num(card),1,0.0045
num(indef),1,0.0045
art(def)+adj(),1,0.0045
