POS,Nombre d'apparitions,Frequence d'apparition
n(sing),56,0.13965
adp(),34,0.08479
adv(gener),26,0.06484
conj(coord),20,0.04988
"v(fin,past,lex)",20,0.04988
v(infin),18,0.04489
"pron(pers,3,sing)",16,0.0399
pron(poss),15,0.03741
"v(fin,pres,lex)",15,0.03741
adj(),13,0.03242
n(plu),13,0.03242
"v(fin,pres,aux_cop)",13,0.03242
adv(neg),11,0.02743
"v(participle,past)",11,0.02743
"pron(pers,1,plu)",10,0.02494
art(def),9,0.02244
n(prop),9,0.02244
art(indef),8,0.01995
interj(),7,0.01746
pron(dem),7,0.01746
pron(rel),6,0.01496
"pron(pers,3,plu)",6,0.01496
conj(subord),6,0.01496
adv(dem),5,0.01247
"v(fin,past,aux_cop)",5,0.01247
"pron(pers,2,plu)",5,0.01247
num(indef),5,0.01247
v(prtcl),4,0.00998
pron(indef),4,0.00998
"pron(pers,1,sing)",3,0.00748
art(def)+n(sing),2,0.00499
adv(resum),2,0.00499
pron(inter),2,0.00499
"pron(refl,3,sing)",2,0.00499
pronadv(rel),2,0.00499
num(ord),1,0.00249
"pron(pers,1,sing)+adv(neg)",1,0.00249
"conj(subord)+pron(pers,3,plu)",1,0.00249
"pron(pers,2,sing)",1,0.00249
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00249
v(imp),1,0.00249
adp()+art(def),1,0.00249
"pron(pers,2,plu)+v(fin,pres,aux_cop)",1,0.00249
conj(comp),1,0.00249
pronadv(dem),1,0.00249
pronadv(prep),1,0.00249
