POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.17757
adp(),20,0.09346
adv(gener),18,0.08411
conj(coord),17,0.07944
adj(),12,0.05607
"v(fin,pres,lex)",9,0.04206
v(infin),9,0.04206
n(prop),9,0.04206
pron(poss),9,0.04206
"v(participle,past)",8,0.03738
"pron(pers,3,sing)",8,0.03738
art(indef),7,0.03271
"pron(pers,1,plu)",6,0.02804
art(def),5,0.02336
n(plu),4,0.01869
"v(fin,pres,aux_cop)",4,0.01869
"v(fin,past,aux_cop)",4,0.01869
"v(fin,past,lex)",3,0.01402
adv(resum),3,0.01402
"pron(pers,2,plu)",2,0.00935
adv(dem),2,0.00935
adv(neg),2,0.00935
pron(indef),2,0.00935
pronadv(prep),1,0.00467
num(indef),1,0.00467
pron(dem),1,0.00467
"pron(pers,1,sing)",1,0.00467
"v(participle,pres)",1,0.00467
misc(),1,0.00467
"pron(pers,2,sing)",1,0.00467
pronadv(dem),1,0.00467
"pron(indef)+pron(pers,3,plu)",1,0.00467
"pron(pers,3,plu)",1,0.00467
num(ord),1,0.00467
conj(subord),1,0.00467
pron(rel),1,0.00467
