POS,Nombre d'apparitions,Frequence d'apparition
n(sing),44,0.14618
adp(),26,0.08638
v(infin),22,0.07309
art(def),21,0.06977
"v(fin,pres,lex)",18,0.0598
adv(gener),17,0.05648
conj(coord),17,0.05648
"v(fin,pres,aux_cop)",14,0.04651
adj(),12,0.03987
n(prop),11,0.03654
n(plu),9,0.0299
pron(poss),9,0.0299
num(indef),8,0.02658
"pron(pers,2,plu)",8,0.02658
"v(participle,past)",7,0.02326
"pron(pers,2,sing)",7,0.02326
adv(neg),6,0.01993
art(indef),6,0.01993
"pron(pers,3,plu)",5,0.01661
v(imp),3,0.00997
"pron(pers,3,sing)",3,0.00997
conj(subord),3,0.00997
pron(rel),3,0.00997
pron(dem),3,0.00997
art(def)+n(sing),2,0.00664
misc(),2,0.00664
interj(),2,0.00664
"pron(pers,1,plu)",1,0.00332
"conj(subord)+pron(pers,3,sing)",1,0.00332
"pron(pers,3,sing)+interj()",1,0.00332
adv(inter),1,0.00332
"v(fin,pres,aux_cop)+pron(indef)",1,0.00332
v(prtcl),1,0.00332
"pron(pers,1,sing)",1,0.00332
pronadv(rel),1,0.00332
pron(indef),1,0.00332
num(card),1,0.00332
punc(quest),1,0.00332
adv(dem),1,0.00332
adv(resum),1,0.00332
