POS,Nombre d'apparitions,Frequence d'apparition
n(sing),51,0.18149
adp(),22,0.07829
"v(fin,pres,lex)",20,0.07117
adv(gener),18,0.06406
conj(coord),18,0.06406
art(def),16,0.05694
adj(),14,0.04982
v(infin),11,0.03915
n(prop),11,0.03915
interj(),10,0.03559
adv(neg),8,0.02847
"v(participle,past)",8,0.02847
n(plu),7,0.02491
"v(fin,pres,aux_cop)",6,0.02135
pron(poss),6,0.02135
pron(dem),5,0.01779
art(indef),5,0.01779
"v(fin,past,lex)",4,0.01423
adv(dem),4,0.01423
conj(subord),4,0.01423
"pron(pers,2,plu)",4,0.01423
pron(rel),3,0.01068
num(indef),3,0.01068
pron(indef),3,0.01068
"pron(pers,1,plu)",3,0.01068
misc(),3,0.01068
num(card),2,0.00712
"pron(refl,3,plu)",1,0.00356
punc(quest),1,0.00356
"pron(pers,2,sing)",1,0.00356
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00356
"pron(pers,3,plu)",1,0.00356
"pron(pers,1,sing)+adv(neg)",1,0.00356
"v(fin,past,aux_cop)",1,0.00356
pronadv(prep),1,0.00356
pronadv(dem),1,0.00356
v(imp),1,0.00356
punc(comma),1,0.00356
"pron(pers,3,sing)",1,0.00356
