POS,Nombre d'apparitions,Frequence d'apparition
n(sing),30,0.17964
adp(),21,0.12575
conj(coord),18,0.10778
"v(fin,pres,lex)",11,0.06587
"pron(pers,1,plu)",9,0.05389
adj(),8,0.0479
pron(poss),8,0.0479
adv(gener),8,0.0479
"v(fin,pres,aux_cop)",5,0.02994
n(prop),5,0.02994
v(infin),4,0.02395
adv(neg),4,0.02395
n(plu),4,0.02395
interj(),3,0.01796
art(def),3,0.01796
num(indef),3,0.01796
pron(indef),3,0.01796
"pron(pers,2,plu)",3,0.01796
conj(subord),3,0.01796
"v(participle,past)",2,0.01198
"pron(pers,3,sing)",2,0.01198
misc(),2,0.01198
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00599
adv(dem),1,0.00599
num(ord),1,0.00599
pron(dem),1,0.00599
misc(latin),1,0.00599
"pron(pers,2,sing)",1,0.00599
"v(fin,past,lex)",1,0.00599
"pron(pers,1,sing)",1,0.00599
