POS,Nombre d'apparitions,Frequence d'apparition
n(sing),238,0.16114
adp(),100,0.0677
adv(gener),89,0.06026
"v(fin,past,lex)",77,0.05213
n(prop),72,0.04875
"v(participle,past)",63,0.04265
adj(),61,0.0413
"v(fin,pres,aux_cop)",58,0.03927
"pron(pers,3,sing)",54,0.03656
v(infin),51,0.03453
art(def),49,0.03318
pron(poss),48,0.0325
n(plu),48,0.0325
"v(fin,pres,lex)",46,0.03114
conj(coord),43,0.02911
adv(neg),41,0.02776
art(indef),30,0.02031
adv(dem),24,0.01625
"pron(pers,3,plu)",22,0.0149
conj(subord),21,0.01422
"pron(pers,1,sing)",20,0.01354
pron(dem),20,0.01354
pron(indef),18,0.01219
"v(fin,past,aux_cop)",18,0.01219
v(imp),17,0.01151
num(indef),13,0.0088
"pron(pers,2,plu)",13,0.0088
"v(participle,pres)",12,0.00812
art(def)+adp(),12,0.00812
"pron(pers,2,sing)",12,0.00812
pron(rel),9,0.00609
pronadv(dem),6,0.00406
interj(),6,0.00406
art(def)+n(sing),6,0.00406
pron(inter),5,0.00339
pronadv(prep),5,0.00339
"pron(pers,1,plu)",5,0.00339
adp()+art(def),4,0.00271
pronadv(rel),4,0.00271
conj(comp),3,0.00203
"pron(refl,3,sing)",3,0.00203
num(card),3,0.00203
n(sing)+art(def),2,0.00135
"pron(pers,3,sing)+adv(neg)",2,0.00135
"pron(indef)+v(fin,pres,aux_cop)",2,0.00135
punc(quest),2,0.00135
num(ord),2,0.00135
"pron(pers,3,sing)+v(fin,past,lex)",2,0.00135
"v(fin,past,aux_cop)+pron(pers,3,sing)",2,0.00135
"pron(pers,1,sing)+adv(neg)",2,0.00135
misc(),1,0.00068
"pron(rel)+pron(pers,3,sing)",1,0.00068
"v(fin,pres,aux_cop)+pron(pers,2,sing)",1,0.00068
adv(resum),1,0.00068
v(infin)+adp(),1,0.00068
"pron(refl,3,plu)",1,0.00068
pronadv(pers),1,0.00068
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00068
"pron(poss,2,sing)",1,0.00068
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00068
"v(fin,pres,lex)+pron(pers,1,plu)",1,0.00068
"conj(subord)+pron(pers,3,sing)",1,0.00068
