POS,Nombre d'apparitions,Frequence d'apparition
n(sing),29,0.20423
adj(),15,0.10563
"v(fin,pres,lex)",12,0.08451
adp(),11,0.07746
n(prop),7,0.0493
art(def),6,0.04225
art(indef),6,0.04225
conj(coord),6,0.04225
pron(indef),5,0.03521
adv(gener),4,0.02817
pron(poss),4,0.02817
adv(dem),4,0.02817
adv(neg),3,0.02113
n(plu),3,0.02113
"v(fin,pres,aux_cop)",3,0.02113
interj(),3,0.02113
adv(inter),3,0.02113
num(indef),2,0.01408
"v(fin,past,lex)",2,0.01408
v(infin),2,0.01408
"pron(pers,2,plu)",2,0.01408
pron(inter),2,0.01408
"pron(pers,3,sing)+adv(neg)",2,0.01408
"pron(pers,3,sing)",1,0.00704
conj(subord),1,0.00704
v(prtcl),1,0.00704
misc(),1,0.00704
v(imp),1,0.00704
"pron(pers,3,sing)+conj(subord)",1,0.00704
