POS,Nombre d'apparitions,Frequence d'apparition
n(sing),63,0.17166
adp(),37,0.10082
adj(),30,0.08174
conj(coord),28,0.07629
v(infin),27,0.07357
adv(gener),22,0.05995
"v(fin,pres,aux_cop)",18,0.04905
"v(participle,past)",16,0.0436
pron(poss),12,0.0327
n(plu),11,0.02997
art(indef),10,0.02725
"pron(pers,3,sing)",7,0.01907
pron(rel),7,0.01907
art(def),6,0.01635
n(prop),6,0.01635
"pron(pers,1,sing)",6,0.01635
"v(fin,pres,lex)",6,0.01635
pron(indef),6,0.01635
conj(subord),5,0.01362
interj(),5,0.01362
num(indef),4,0.0109
"pron(pers,1,plu)",4,0.0109
"pron(refl,3,sing)",3,0.00817
pron(dem),3,0.00817
pronadv(dem),2,0.00545
"pron(pers,2,sing)",2,0.00545
v(imp),2,0.00545
"v(fin,past,aux_cop)",2,0.00545
art(def)+n(sing),2,0.00545
adv(neg),2,0.00545
misc(),2,0.00545
"pron(pers,2,plu)",2,0.00545
"v(fin,past,lex)",1,0.00272
adv(indef),1,0.00272
adv(dem),1,0.00272
"v(infin,subs)",1,0.00272
pronadv(rel),1,0.00272
conj(comp),1,0.00272
punc(quest),1,0.00272
"v(participle,pres)",1,0.00272
num(card),1,0.00272
