POS,Nombre d'apparitions,Frequence d'apparition
n(sing),52,0.17747
pron(poss),24,0.08191
adj(),21,0.07167
v(infin),17,0.05802
"v(fin,pres,aux_cop)",17,0.05802
adv(gener),15,0.05119
interj(),15,0.05119
"pron(pers,1,sing)",14,0.04778
adp(),13,0.04437
"v(fin,pres,lex)",13,0.04437
"pron(pers,2,plu)",11,0.03754
adv(neg),9,0.03072
"pron(pers,3,sing)",8,0.0273
conj(coord),7,0.02389
art(def),6,0.02048
art(indef),6,0.02048
adv(resum),5,0.01706
n(prop),5,0.01706
pron(rel),4,0.01365
conj(subord),4,0.01365
"v(fin,past,lex)",3,0.01024
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00683
v(imp),2,0.00683
"pron(pers,3,plu)",2,0.00683
"v(participle,past)",2,0.00683
pron(inter),2,0.00683
misc(),2,0.00683
num(indef),2,0.00683
adv(dem),2,0.00683
pron(dem),1,0.00341
conj(comp),1,0.00341
n(plu),1,0.00341
pron(indef),1,0.00341
"v(fin,past,aux_cop)",1,0.00341
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00341
pronadv(dem),1,0.00341
"pron(pers,1,plu)",1,0.00341
