POS,Nombre d'apparitions,Frequence d'apparition
n(sing),61,0.17836
adp(),37,0.10819
adv(gener),27,0.07895
n(prop),24,0.07018
conj(coord),23,0.06725
v(infin),14,0.04094
adj(),14,0.04094
art(def),13,0.03801
"v(participle,past)",13,0.03801
"v(fin,pres,aux_cop)",12,0.03509
"v(fin,pres,lex)",11,0.03216
art(indef),9,0.02632
adv(dem),7,0.02047
adv(neg),6,0.01754
pron(poss),6,0.01754
"pron(pers,3,sing)",6,0.01754
n(plu),5,0.01462
pron(dem),5,0.01462
pronadv(rel),4,0.0117
pronadv(dem),3,0.00877
"v(fin,past,lex)",3,0.00877
pron(rel),3,0.00877
"v(fin,past,aux_cop)",3,0.00877
pronadv(prep),3,0.00877
conj(comp),2,0.00585
num(indef),2,0.00585
v(imp),2,0.00585
art(def)+adj(),2,0.00585
art(def)+n(sing),2,0.00585
conj(subord),2,0.00585
"v(fin,pres,aux_cop)+pron(pers,3,plu)",1,0.00292
"adv(rel)+pron(pers,3,sing)",1,0.00292
conj(subord)+pron(indef),1,0.00292
art(def)+adp(),1,0.00292
"pron(pers,2,plu)",1,0.00292
"pron(indef)+v(fin,pres,aux_cop)",1,0.00292
num(rod),1,0.00292
interj(),1,0.00292
"pron(pers,2,sing)",1,0.00292
pron(rel)+pronadv(pers),1,0.00292
pron(indef),1,0.00292
"pron(pers,3,sing)+interj()",1,0.00292
v(prtcl),1,0.00292
"pron(refl,3,sing)",1,0.00292
"pron(refl,1,plu)",1,0.00292
adp()+art(def),1,0.00292
adv(rel),1,0.00292
"pron(pers,1,sing)",1,0.00292
