POS,Nombre d'apparitions,Frequence d'apparition
n(sing),39,0.12829
adp(),27,0.08882
adv(gener),24,0.07895
conj(coord),20,0.06579
"pron(pers,1,sing)",19,0.0625
pron(poss),13,0.04276
"v(participle,past)",13,0.04276
art(def),12,0.03947
"v(fin,past,lex)",11,0.03618
"v(fin,pres,aux_cop)",11,0.03618
"v(fin,pres,lex)",10,0.03289
adj(),10,0.03289
n(prop),9,0.02961
v(infin),9,0.02961
conj(subord),7,0.02303
n(plu),7,0.02303
"pron(pers,2,plu)",6,0.01974
pron(dem),5,0.01645
adv(neg),5,0.01645
misc(),5,0.01645
num(indef),5,0.01645
art(indef),4,0.01316
adv(dem),4,0.01316
"pron(pers,3,sing)",4,0.01316
pron(inter),3,0.00987
pron(indef),3,0.00987
interj(),3,0.00987
adv(resum),2,0.00658
v(prtcl),2,0.00658
"pron(pers,2,sing)",2,0.00658
art(def)+n(sing),2,0.00658
v(imp),2,0.00658
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00329
punc(quest),1,0.00329
pronadv(dem),1,0.00329
conj(comp),1,0.00329
pronadv(prep),1,0.00329
"v(fin,past,aux_cop)",1,0.00329
