POS,Nombre d'apparitions,Frequence d'apparition
n(sing),71,0.23203
adp(),25,0.0817
n(prop),22,0.0719
adj(),19,0.06209
art(def),18,0.05882
conj(coord),17,0.05556
adv(gener),13,0.04248
pron(poss),12,0.03922
"v(fin,pres,lex)",12,0.03922
"v(participle,past)",12,0.03922
"v(fin,pres,aux_cop)",9,0.02941
v(infin),8,0.02614
interj(),8,0.02614
"pron(pers,1,plu)",6,0.01961
"pron(pers,3,sing)",5,0.01634
adv(dem),5,0.01634
n(plu),5,0.01634
pron(rel),4,0.01307
"pron(pers,2,plu)",3,0.0098
v(imp),3,0.0098
art(indef),3,0.0098
pron(dem),3,0.0098
adv(neg),3,0.0098
pron(indef),2,0.00654
num(indef),2,0.00654
"v(fin,past,aux_cop)",2,0.00654
conj(comp),2,0.00654
conj(subord),1,0.00327
"pron(pers,3,plu)",1,0.00327
"pron(refl,3,sing)",1,0.00327
"pron(pers,2,plu)+v(fin,pres,lex)",1,0.00327
misc(),1,0.00327
"pron(pers,1,sing)",1,0.00327
art(def)+adp(),1,0.00327
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00327
pronadv(dem),1,0.00327
"v(fin,past,lex)",1,0.00327
"pron(pers,2,sing)+conj(subord)",1,0.00327
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.00327
