POS,Nombre d'apparitions,Frequence d'apparition
n(sing),13,0.18841
"v(fin,pres,aux_cop)",9,0.13043
adj(),5,0.07246
pron(poss),4,0.05797
"v(participle,past)",3,0.04348
conj(coord),3,0.04348
n(prop),3,0.04348
v(infin),3,0.04348
"pron(pers,1,plu)",3,0.04348
num(indef),2,0.02899
"v(fin,pres,lex)",2,0.02899
"pron(pers,3,sing)",2,0.02899
misc(),2,0.02899
adv(gener),2,0.02899
n(plu),2,0.02899
art(def),2,0.02899
adp(),2,0.02899
adv(neg),1,0.01449
adv(resum),1,0.01449
pron(rel),1,0.01449
"v(fin,past,aux_cop)",1,0.01449
conj(subord),1,0.01449
adv(dem),1,0.01449
pronadv(rel),1,0.01449
