POS,Nombre d'apparitions,Frequence d'apparition
n(sing),50,0.18248
adp(),26,0.09489
"pron(pers,1,sing)",22,0.08029
v(infin),22,0.08029
adv(gener),21,0.07664
pron(poss),16,0.05839
"v(fin,pres,lex)",14,0.05109
"v(fin,pres,aux_cop)",11,0.04015
conj(coord),10,0.0365
n(plu),9,0.03285
art(def),9,0.03285
conj(subord),7,0.02555
pron(rel),7,0.02555
adj(),7,0.02555
interj(),6,0.0219
"v(fin,past,lex)",5,0.01825
n(prop),5,0.01825
"pron(pers,3,sing)",4,0.0146
adv(neg),3,0.01095
num(indef),3,0.01095
"v(participle,past)",2,0.0073
pron(dem),2,0.0073
adv(dem),2,0.0073
"pron(pers,3,plu)",1,0.00365
art(indef),1,0.00365
"v(participle,pres)",1,0.00365
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00365
pronadv(rel),1,0.00365
conj(neg),1,0.00365
v(imp),1,0.00365
pron(inter),1,0.00365
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00365
"pron(pers,2,plu)",1,0.00365
conj(comp),1,0.00365
