POS,Nombre d'apparitions,Frequence d'apparition
n(sing),23,0.16312
v(infin),16,0.11348
adv(gener),14,0.09929
"v(fin,pres,lex)",13,0.0922
adp(),9,0.06383
conj(coord),8,0.05674
"v(fin,pres,aux_cop)",7,0.04965
adj(),6,0.04255
art(def),5,0.03546
n(plu),4,0.02837
adv(neg),4,0.02837
"pron(pers,3,sing)",4,0.02837
art(indef),4,0.02837
n(prop),3,0.02128
pron(rel),3,0.02128
pron(indef),2,0.01418
num(ord),2,0.01418
pron(dem),2,0.01418
pron(poss),2,0.01418
conj(subord),2,0.01418
"v(fin,past,lex)",1,0.00709
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00709
"pron(refl,3,plu)",1,0.00709
art(def)+n(sing),1,0.00709
pronadv(dem),1,0.00709
pronadv(prep),1,0.00709
"conj(subord)+pron(pers,3,sing)",1,0.00709
"v(participle,past)",1,0.00709
