POS,Nombre d'apparitions,Frequence d'apparition
n(sing),43,0.16475
pron(poss),23,0.08812
adp(),20,0.07663
"v(fin,pres,lex)",17,0.06513
conj(coord),16,0.0613
adv(gener),14,0.05364
v(infin),11,0.04215
adv(neg),11,0.04215
"pron(pers,1,sing)",11,0.04215
"v(fin,pres,aux_cop)",8,0.03065
art(indef),8,0.03065
adv(dem),7,0.02682
n(plu),7,0.02682
n(prop),6,0.02299
"v(participle,past)",6,0.02299
adj(),5,0.01916
interj(),5,0.01916
"pron(pers,2,plu)",5,0.01916
"pron(pers,3,sing)",3,0.01149
pron(indef),3,0.01149
conj(subord),3,0.01149
v(imp),2,0.00766
"pron(pers,3,plu)",2,0.00766
pron(inter),2,0.00766
punc(hyphen),2,0.00766
misc(),1,0.00383
"pronadv(pers)+pron(pers,2,plu)",1,0.00383
adv(resum),1,0.00383
"pron(refl,2,plu)",1,0.00383
pron(rel)+adv(dem),1,0.00383
art(def)+adp(),1,0.00383
"v(fin,past,aux_cop)",1,0.00383
art(def),1,0.00383
"adv(gener)+v(fin,past,aux_cop)",1,0.00383
"v(fin,past,lex,aux_cop)",1,0.00383
punc(quest),1,0.00383
"pronadv(pers)+v(fin,past,aux_cop)",1,0.00383
num(indef),1,0.00383
adv(),1,0.00383
pron(dem),1,0.00383
art(def)+n(sing),1,0.00383
pronadv(dem),1,0.00383
num(card),1,0.00383
pronadv(rel),1,0.00383
"v(fin,past,lex)",1,0.00383
"v(fin,past,lex)+pron(pers,3,plu)",1,0.00383
