POS,Nombre d'apparitions,Frequence d'apparition
n(sing),31,0.16578
adp(),17,0.09091
"pron(pers,1,sing)",14,0.07487
adv(gener),13,0.06952
v(infin),12,0.06417
conj(coord),12,0.06417
pron(poss),11,0.05882
adj(),11,0.05882
art(def),8,0.04278
"v(fin,pres,lex)",7,0.03743
adv(neg),7,0.03743
"v(fin,pres,aux_cop)",6,0.03209
n(plu),4,0.02139
interj(),4,0.02139
conj(subord),4,0.02139
"pron(pers,3,sing)",3,0.01604
"v(participle,past)",3,0.01604
v(imp),3,0.01604
n(prop),2,0.0107
pron(indef),2,0.0107
"pron(pers,2,plu)",2,0.0107
pron(rel),2,0.0107
"pron(pers,2,sing)",2,0.0107
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00535
adv(resum),1,0.00535
pronadv(dem),1,0.00535
pronadv(prep),1,0.00535
"pron(pers,2,plu)+v(fin,pres,aux_cop)",1,0.00535
adv(dem),1,0.00535
"v(fin,past,aux_cop)",1,0.00535
