POS,Nombre d'apparitions,Frequence d'apparition
n(sing),106,0.16109
adp(),58,0.08815
adv(gener),37,0.05623
v(infin),33,0.05015
pron(poss),32,0.04863
"v(fin,pres,aux_cop)",29,0.04407
"v(fin,pres,lex)",28,0.04255
conj(coord),28,0.04255
adj(),26,0.03951
"pron(pers,3,sing)",23,0.03495
art(indef),22,0.03343
n(prop),22,0.03343
art(def),21,0.03191
"pron(pers,1,sing)",18,0.02736
pron(indef),14,0.02128
"v(fin,past,lex)",13,0.01976
"v(participle,past)",12,0.01824
pron(dem),12,0.01824
n(plu),11,0.01672
"pron(pers,2,plu)",11,0.01672
adv(neg),11,0.01672
interj(),10,0.0152
"pron(pers,3,plu)",9,0.01368
v(imp),9,0.01368
"v(fin,past,aux_cop)",8,0.01216
adv(dem),8,0.01216
conj(subord),7,0.01064
num(indef),5,0.0076
"pron(refl,3,sing)",4,0.00608
"pron(pers,2,sing)",4,0.00608
pron(inter),3,0.00456
"pron(pers,1,plu)",3,0.00456
pron(rel),3,0.00456
conj(comp),2,0.00304
adv(inter),2,0.00304
art(def)+adp(),2,0.00304
pronadv(rel),2,0.00304
adv(indef),1,0.00152
pron(dem)+adv(neg),1,0.00152
misc(),1,0.00152
"v(participle,pres)",1,0.00152
pronadv(inter),1,0.00152
v(prtcl),1,0.00152
"pron(refl,1,sing)",1,0.00152
"pron(pers,2,plu)+v(fin,pres,aux_cop)",1,0.00152
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00152
pronadv(dem),1,0.00152
