POS,Nombre d'apparitions,Frequence d'apparition
n(sing),34,0.19429
adj(),23,0.13143
"pron(pers,1,sing)",14,0.08
art(indef),13,0.07429
adv(gener),12,0.06857
"v(fin,pres,aux_cop)",11,0.06286
"pron(pers,2,plu)",7,0.04
"v(fin,pres,lex)",7,0.04
adp(),6,0.03429
v(infin),6,0.03429
pron(poss),4,0.02286
conj(coord),4,0.02286
"v(participle,past)",3,0.01714
pronadv(rel),2,0.01143
adv(neg),2,0.01143
adp()+art(def),2,0.01143
pron(dem),2,0.01143
art(def),2,0.01143
"pron(pers,3,sing)",2,0.01143
"v(fin,past,lex)",2,0.01143
adv(inter),2,0.01143
adv(dem),1,0.00571
pron(rel),1,0.00571
num(indef),1,0.00571
v(imp),1,0.00571
"pron(pers,2,sing)",1,0.00571
num(rod),1,0.00571
punc(quest),1,0.00571
pron(indef),1,0.00571
adv(indef),1,0.00571
pron(inter),1,0.00571
n(plu),1,0.00571
n(prop),1,0.00571
conj(subord),1,0.00571
"v(fin,past,aux_cop)",1,0.00571
art(def)+n(sing),1,0.00571
