POS,Nombre d'apparitions,Frequence d'apparition
n(sing),25,0.16556
adp(),15,0.09934
n(plu),15,0.09934
v(infin),14,0.09272
conj(coord),13,0.08609
adj(),10,0.06623
adv(gener),10,0.06623
art(def),8,0.05298
"v(fin,pres,aux_cop)",5,0.03311
pron(poss),4,0.02649
adv(neg),4,0.02649
"v(fin,past,lex)",3,0.01987
"v(fin,pres,lex)",3,0.01987
"v(participle,past)",2,0.01325
pron(indef),2,0.01325
pron(rel),2,0.01325
num(indef),2,0.01325
num(card),1,0.00662
"v(fin,past,aux_cop)",1,0.00662
adv(dem),1,0.00662
n(prop),1,0.00662
pron(rel)+pronadv(pers),1,0.00662
interj(),1,0.00662
"pron(pers,3,plu)",1,0.00662
pronadv(dem),1,0.00662
art(indef),1,0.00662
v(imp),1,0.00662
art(def)+adp(),1,0.00662
pronadv(prep),1,0.00662
adp()+adv(gener),1,0.00662
"pron(pers,1,sing)",1,0.00662
