POS,Nombre d'apparitions,Frequence d'apparition
n(sing),35,0.21212
n(prop),17,0.10303
adp(),17,0.10303
conj(coord),15,0.09091
art(def),14,0.08485
"v(fin,pres,lex)",11,0.06667
adj(),8,0.04848
"pron(pers,1,plu)",8,0.04848
adv(dem),5,0.0303
adv(gener),4,0.02424
interj(),4,0.02424
"v(fin,pres,aux_cop)",3,0.01818
"pron(pers,3,sing)",3,0.01818
misc(),3,0.01818
v(infin),3,0.01818
art(indef),3,0.01818
"v(participle,past)",2,0.01212
pronadv(dem),1,0.00606
"pron(pers,3,plu)",1,0.00606
adv(rel),1,0.00606
v(imp),1,0.00606
num(card),1,0.00606
misc(latin),1,0.00606
conj(comp),1,0.00606
pronadv(pers)+pron(indef),1,0.00606
n(plu),1,0.00606
adv(neg),1,0.00606
