POS,Nombre d'apparitions,Frequence d'apparition
n(sing),38,0.14902
adp(),25,0.09804
adj(),19,0.07451
adv(gener),19,0.07451
"v(fin,pres,aux_cop)",15,0.05882
art(def),15,0.05882
v(infin),14,0.0549
conj(coord),13,0.05098
conj(subord),12,0.04706
n(plu),11,0.04314
"v(fin,pres,lex)",10,0.03922
pron(poss),8,0.03137
adv(neg),6,0.02353
v(imp),6,0.02353
"pron(pers,3,sing)",6,0.02353
"v(participle,past)",5,0.01961
n(prop),4,0.01569
"v(fin,past,aux_cop)",3,0.01176
pron(rel),3,0.01176
pron(indef),3,0.01176
"pron(pers,3,plu)",3,0.01176
art(indef),3,0.01176
pron(dem),2,0.00784
"pron(pers,2,sing)",2,0.00784
adv(dem),1,0.00392
"pron(pers,1,sing)",1,0.00392
v(infin)+adp(),1,0.00392
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00392
num(card),1,0.00392
pronadv(dem),1,0.00392
pronadv(prep),1,0.00392
"pron(pers,1,plu)",1,0.00392
num(indef),1,0.00392
"pron(pers,2,plu)",1,0.00392
