POS,Nombre d'apparitions,Frequence d'apparition
n(sing),31,0.1694
adp(),21,0.11475
adv(gener),14,0.0765
v(infin),14,0.0765
adj(),14,0.0765
"v(fin,pres,aux_cop)",13,0.07104
art(def),11,0.06011
n(plu),9,0.04918
conj(coord),9,0.04918
"v(fin,pres,lex)",7,0.03825
pron(poss),5,0.02732
"v(participle,past)",4,0.02186
"pron(pers,3,sing)",4,0.02186
"pron(pers,2,sing)",3,0.01639
"pron(pers,2,plu)",3,0.01639
"pron(pers,1,sing)",2,0.01093
n(sing)+adp(),2,0.01093
pron(inter),2,0.01093
pron(dem),2,0.01093
"v(participle,pres)",1,0.00546
"pron(pers,3,plu)",1,0.00546
adv(neg),1,0.00546
"v(fin,past,aux_cop)",1,0.00546
art(def)+adj(),1,0.00546
n(sing)+adv(gener),1,0.00546
art(indef),1,0.00546
interj(),1,0.00546
n(prop),1,0.00546
num(indef),1,0.00546
adv(dem),1,0.00546
"pron(pers,1,plu)",1,0.00546
adp()+art(def),1,0.00546
