POS,Nombre d'apparitions,Frequence d'apparition
n(sing),31,0.20946
"v(fin,pres,lex)",13,0.08784
adj(),13,0.08784
art(def),12,0.08108
adv(gener),11,0.07432
adp(),10,0.06757
conj(coord),9,0.06081
n(prop),5,0.03378
pron(poss),5,0.03378
art(indef),4,0.02703
"v(participle,past)",4,0.02703
n(plu),3,0.02027
"v(fin,pres,aux_cop)",3,0.02027
"pron(pers,3,sing)",3,0.02027
adv(neg),3,0.02027
interj(),2,0.01351
"v(fin,past,aux_cop)",2,0.01351
pronadv(dem),1,0.00676
"pron(pers,2,sing)",1,0.00676
"pron(pers,1,sing)",1,0.00676
conj(subord),1,0.00676
"pron(pers,2,plu)",1,0.00676
v(infin),1,0.00676
conj(comp),1,0.00676
pronadv(rel),1,0.00676
"pron(pers,1,plu)",1,0.00676
"v(fin,past,lex)",1,0.00676
adv(resum),1,0.00676
pron(dem),1,0.00676
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00676
pron(rel),1,0.00676
num(indef),1,0.00676
