POS,Nombre d'apparitions,Frequence d'apparition
n(sing),12,0.17647
"v(fin,pres,lex)",9,0.13235
adp(),6,0.08824
adv(gener),5,0.07353
conj(coord),4,0.05882
"pron(pers,1,sing)",4,0.05882
pron(poss),3,0.04412
adj(),3,0.04412
"pron(pers,3,sing)",2,0.02941
"v(fin,pres,aux_cop)",2,0.02941
conj(subord),2,0.02941
art(def),2,0.02941
n(prop),2,0.02941
conj(comp),2,0.02941
interj(),2,0.02941
pron(rel),1,0.01471
pron(dem),1,0.01471
"pron(dem)+adv(neg)+v(fin,pres,aux_cop)",1,0.01471
adv(neg),1,0.01471
"pron(pers,2,plu)",1,0.01471
pron(inter),1,0.01471
"v(fin,past,lex)",1,0.01471
adv(dem),1,0.01471
