POS,Nombre d'apparitions,Frequence d'apparition
n(sing),72,0.15584
adp(),47,0.10173
adv(gener),31,0.0671
adj(),30,0.06494
art(def),25,0.05411
n(prop),23,0.04978
n(plu),21,0.04545
v(infin),20,0.04329
"v(fin,past,lex)",18,0.03896
"v(participle,past)",14,0.0303
"v(fin,pres,aux_cop)",13,0.02814
conj(coord),13,0.02814
"v(fin,pres,lex)",12,0.02597
pron(poss),10,0.02165
"pron(pers,3,sing)",10,0.02165
"v(fin,past,aux_cop)",10,0.02165
"pron(pers,3,plu)",10,0.02165
art(indef),8,0.01732
adv(dem),8,0.01732
adv(neg),7,0.01515
num(indef),7,0.01515
conj(subord),7,0.01515
"pron(pers,1,sing)",5,0.01082
pron(rel),4,0.00866
adp()+art(def),4,0.00866
pron(dem),4,0.00866
"pron(pers,1,plu)",3,0.00649
pron(indef),3,0.00649
v(prtcl),2,0.00433
pronadv(dem),2,0.00433
art(def)+adp(),2,0.00433
pronadv(rel),2,0.00433
"conj(coord)+pron(pers,3,sing)",1,0.00216
"pron(pers,2,plu)",1,0.00216
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00216
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00216
n(sing)+art(def),1,0.00216
"pron(rel)+pron(pers,3,sing)",1,0.00216
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00216
v(imp),1,0.00216
"pron(refl,2,plu)",1,0.00216
conj(comp),1,0.00216
num(card),1,0.00216
"pron(refl,1,sing)",1,0.00216
"adv(gener)+v(fin,past,aux_cop)",1,0.00216
adv(indef),1,0.00216
adv(resum),1,0.00216
