POS,Nombre d'apparitions,Frequence d'apparition
n(sing),30,0.16304
adv(gener),21,0.11413
adj(),14,0.07609
"v(fin,pres,aux_cop)",14,0.07609
adp(),13,0.07065
conj(coord),9,0.04891
"v(fin,pres,lex)",9,0.04891
v(infin),7,0.03804
art(def),6,0.03261
"pron(pers,1,sing)",6,0.03261
interj(),5,0.02717
num(indef),5,0.02717
pron(poss),4,0.02174
n(plu),4,0.02174
pron(rel),4,0.02174
"v(fin,past,aux_cop)",4,0.02174
pron(indef),4,0.02174
"v(participle,past)",3,0.0163
n(prop),3,0.0163
art(indef),3,0.0163
"pron(pers,3,plu)",3,0.0163
conj(subord),2,0.01087
v(imp),2,0.01087
"v(fin,past,lex)",2,0.01087
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00543
"pron(pers,3,sing)",1,0.00543
pron(inter),1,0.00543
pronadv(dem),1,0.00543
pronadv(rel),1,0.00543
adv(neg),1,0.00543
"pron(pers,1,plu)",1,0.00543
