POS,Nombre d'apparitions,Frequence d'apparition
n(sing),17,0.15596
adp(),9,0.08257
conj(coord),7,0.06422
"v(fin,pres,lex)",7,0.06422
adv(gener),5,0.04587
adj(),5,0.04587
n(prop),5,0.04587
"pron(pers,1,plu)",5,0.04587
pron(poss),5,0.04587
"pron(pers,2,plu)",4,0.0367
"v(fin,pres,aux_cop)",4,0.0367
conj(subord),3,0.02752
art(def),3,0.02752
"v(participle,past)",3,0.02752
n(plu),3,0.02752
v(infin),3,0.02752
art(indef),2,0.01835
interj(),2,0.01835
adv(neg),2,0.01835
pronadv(dem),2,0.01835
"pron(pers,2,sing)",1,0.00917
punc(quest),1,0.00917
art(def)+n(sing),1,0.00917
"pron(pers,3,sing)+conj(subord)",1,0.00917
"v(fin,past,aux_cop)",1,0.00917
pron(dem),1,0.00917
"pron(pers,1,sing)",1,0.00917
pron(indef),1,0.00917
num(indef)+adp(),1,0.00917
pron(rel),1,0.00917
"pron(pers,3,sing)",1,0.00917
"v(fin,past,lex)",1,0.00917
art(def)+n(plu),1,0.00917
