POS,Nombre d'apparitions,Frequence d'apparition
n(sing),97,0.22506
adp(),42,0.09745
adv(gener),23,0.05336
"pron(pers,3,sing)",20,0.0464
pron(poss),20,0.0464
adj(),19,0.04408
conj(coord),18,0.04176
art(def),17,0.03944
"v(fin,pres,lex)",17,0.03944
n(prop),13,0.03016
"v(fin,past,lex)",13,0.03016
art(indef),12,0.02784
v(infin),11,0.02552
interj(),11,0.02552
"pron(pers,3,plu)",10,0.0232
"pron(pers,1,sing)",10,0.0232
"v(fin,past,aux_cop)",9,0.02088
"v(fin,pres,aux_cop)",8,0.01856
adv(dem),7,0.01624
"v(participle,past)",7,0.01624
conj(subord),6,0.01392
adv(neg),6,0.01392
num(indef),5,0.0116
pron(dem),4,0.00928
v(imp),4,0.00928
pron(indef),4,0.00928
n(plu),3,0.00696
misc(),3,0.00696
pron(rel),2,0.00464
pron(inter),2,0.00464
"pron(pers,2,plu)",2,0.00464
num(card),2,0.00464
adv(indef),1,0.00232
adv(inter),1,0.00232
"v(participle,pres)",1,0.00232
pronadv(dem),1,0.00232
