POS,Nombre d'apparitions,Frequence d'apparition
n(sing),15,0.17045
adp(),10,0.11364
"v(fin,pres,lex)",7,0.07955
pron(poss),7,0.07955
n(prop),5,0.05682
adv(gener),5,0.05682
conj(coord),4,0.04545
v(imp),4,0.04545
"pron(pers,1,sing)",3,0.03409
interj(),3,0.03409
adj(),3,0.03409
"pron(pers,3,sing)",2,0.02273
punc(hyphen),2,0.02273
misc(),2,0.02273
conj(subord),2,0.02273
pron(indef),2,0.02273
num(indef),2,0.02273
adv(resum),2,0.02273
"pron(pers,2,plu)",1,0.01136
n(plu),1,0.01136
"v(fin,pres,aux_cop)",1,0.01136
v(infin),1,0.01136
adv(neg),1,0.01136
"v(participle,past)",1,0.01136
adv(indef),1,0.01136
adv(dem),1,0.01136
