POS,Nombre d'apparitions,Frequence d'apparition
n(sing),28,0.1931
adp(),13,0.08966
adv(gener),11,0.07586
v(infin),11,0.07586
"v(fin,pres,lex)",10,0.06897
"v(fin,pres,aux_cop)",10,0.06897
adj(),8,0.05517
pron(poss),8,0.05517
conj(coord),6,0.04138
art(def),5,0.03448
"pron(pers,3,sing)",5,0.03448
n(plu),5,0.03448
art(indef),4,0.02759
interj(),3,0.02069
adv(neg),3,0.02069
"v(fin,past,lex)",2,0.01379
"pron(pers,2,plu)",2,0.01379
pron(indef),1,0.0069
"pron(pers,2,sing)",1,0.0069
pron(dem),1,0.0069
pron(inter),1,0.0069
"pron(pers,3,sing)+adv(neg)",1,0.0069
"pron(pers,3,sing)+pron(pers,1,plu)",1,0.0069
"pron(pers,1,sing)",1,0.0069
pron(rel),1,0.0069
num(indef),1,0.0069
conj(subord),1,0.0069
"v(participle,past)",1,0.0069
