POS,Nombre d'apparitions,Frequence d'apparition
n(sing),24,0.12903
adp(),18,0.09677
"pron(pers,2,plu)",13,0.06989
interj(),12,0.06452
v(infin),12,0.06452
"pron(pers,1,sing)",11,0.05914
pron(poss),10,0.05376
"v(fin,pres,lex)",9,0.04839
adj(),6,0.03226
adv(gener),6,0.03226
"v(fin,pres,aux_cop)",6,0.03226
num(indef),6,0.03226
adv(dem),5,0.02688
conj(coord),5,0.02688
"v(participle,past)",5,0.02688
adv(neg),5,0.02688
v(imp),4,0.02151
n(prop),4,0.02151
misc(),3,0.01613
pron(dem),2,0.01075
art(def),2,0.01075
conj(subord),2,0.01075
pron(rel),2,0.01075
pronadv(inter),1,0.00538
"v(fin,past,aux_cop)",1,0.00538
conj(comp),1,0.00538
n(plu),1,0.00538
"pron(refl,3,sing)",1,0.00538
num(rod),1,0.00538
"pron(refl,1,sing)",1,0.00538
"v(fin,past,lex)",1,0.00538
punc(quest),1,0.00538
art(def)+n(sing),1,0.00538
adp()+art(def),1,0.00538
adv(inter),1,0.00538
pron(indef),1,0.00538
v(prtcl),1,0.00538
