POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.24255
adp(),19,0.08085
adj(),13,0.05532
"pron(pers,1,sing)",12,0.05106
adv(gener),11,0.04681
pron(poss),10,0.04255
art(def),10,0.04255
art(indef),9,0.0383
"v(fin,pres,lex)",9,0.0383
n(prop),9,0.0383
"v(fin,past,lex)",8,0.03404
conj(coord),7,0.02979
"v(fin,pres,aux_cop)",6,0.02553
pron(dem),5,0.02128
v(infin),5,0.02128
interj(),5,0.02128
n(plu),3,0.01277
adv(neg),3,0.01277
"v(participle,past)",3,0.01277
v(imp),3,0.01277
adv(resum),3,0.01277
num(card),2,0.00851
adv(dem),2,0.00851
"pron(pers,3,sing)",2,0.00851
misc(),2,0.00851
"v(fin,past,aux_cop)",2,0.00851
adv(inter),2,0.00851
conj(subord),2,0.00851
"pron(pers,2,plu)",2,0.00851
conj(comp),1,0.00426
v(prtcl),1,0.00426
"pron(pers,3,plu)",1,0.00426
adp()+art(def)+n(sing),1,0.00426
pronadv(dem),1,0.00426
"pron(pers,2,sing)",1,0.00426
art(def)+adj(),1,0.00426
"pron(pers,3,sing)+conj(subord)",1,0.00426
pron(indef),1,0.00426
