POS,Nombre d'apparitions,Frequence d'apparition
n(sing),11,0.16667
"v(fin,pres,aux_cop)",8,0.12121
v(infin),7,0.10606
adv(gener),6,0.09091
adj(),5,0.07576
art(indef),4,0.06061
conj(coord),3,0.04545
"pron(pers,3,sing)+v(fin,pres,aux_cop)",3,0.04545
n(prop),3,0.04545
n(plu),3,0.04545
"pron(pers,3,sing)",3,0.04545
pron(indef),2,0.0303
adp(),1,0.01515
"v(fin,pres,lex)",1,0.01515
v(imp),1,0.01515
conj(subord),1,0.01515
"v(fin,past,aux_cop)",1,0.01515
adv(neg),1,0.01515
pron(inter),1,0.01515
"pron(pers,3,sing)+pron(pers,3,sing)",1,0.01515
