POS,Nombre d'apparitions,Frequence d'apparition
n(sing),50,0.21277
"v(fin,pres,lex)",19,0.08085
v(infin),17,0.07234
adp(),14,0.05957
adj(),12,0.05106
"v(fin,pres,aux_cop)",12,0.05106
conj(coord),11,0.04681
art(def),10,0.04255
n(prop),9,0.0383
adv(gener),8,0.03404
"pron(pers,2,plu)",7,0.02979
pron(poss),7,0.02979
interj(),7,0.02979
art(indef),7,0.02979
pron(indef),6,0.02553
adv(neg),6,0.02553
"pron(pers,1,sing)",5,0.02128
"v(participle,past)",4,0.01702
num(indef),4,0.01702
v(imp),3,0.01277
"pron(pers,2,sing)",3,0.01277
conj(subord),2,0.00851
adv(rel),2,0.00851
num(rod),2,0.00851
pron(rel),2,0.00851
n(plu),1,0.00426
"pron(pers,3,sing)",1,0.00426
num(card),1,0.00426
"pron(pers,1,plu)",1,0.00426
pron(dem),1,0.00426
"pron(refl,3,sing)",1,0.00426
