POS,Nombre d'apparitions,Frequence d'apparition
n(sing),30,0.2069
adv(gener),17,0.11724
adp(),15,0.10345
"v(fin,pres,lex)",11,0.07586
adj(),7,0.04828
"v(fin,pres,aux_cop)",7,0.04828
v(infin),6,0.04138
"pron(pers,2,sing)",5,0.03448
"pron(pers,2,plu)",4,0.02759
art(def),4,0.02759
conj(coord),4,0.02759
pron(poss),4,0.02759
pron(indef),3,0.02069
"pron(pers,1,plu)",3,0.02069
"v(participle,past)",3,0.02069
adv(neg),2,0.01379
"pron(pers,2,plu)+pron(pers,3,sing)",2,0.01379
pron(rel),2,0.01379
pron(dem),2,0.01379
art(indef),2,0.01379
"pron(refl,2,plu)",2,0.01379
n(plu),2,0.01379
v(imp),1,0.0069
"pron(pers,1,sing)",1,0.0069
"pron(pers,3,sing)",1,0.0069
num(indef),1,0.0069
"pron(rel)+pron(pers,3,sing)",1,0.0069
conj(comp),1,0.0069
conj(subord),1,0.0069
"v(fin,past,lex)",1,0.0069
