POS,Nombre d'apparitions,Frequence d'apparition
n(sing),103,0.26076
adp(),28,0.07089
art(def),23,0.05823
v(infin),20,0.05063
conj(coord),17,0.04304
adv(gener),16,0.04051
"v(fin,past,aux_cop)",15,0.03797
art(indef),14,0.03544
pron(poss),14,0.03544
adj(),13,0.03291
"pron(pers,3,sing)",13,0.03291
"v(fin,pres,lex)",12,0.03038
"v(fin,past,lex)",11,0.02785
adv(neg),10,0.02532
pron(dem),10,0.02532
"v(fin,pres,aux_cop)",9,0.02278
conj(subord),8,0.02025
n(prop),7,0.01772
"v(participle,past)",6,0.01519
num(indef),6,0.01519
pron(indef),6,0.01519
interj(),4,0.01013
"pron(pers,3,plu)",4,0.01013
num(card),3,0.00759
n(plu),3,0.00759
pron(rel),3,0.00759
"pron(pers,2,sing)",2,0.00506
adv(inter),2,0.00506
pron(inter),2,0.00506
v(imp),2,0.00506
conj(comp),2,0.00506
adv(dem),2,0.00506
"pron(pers,3,sing)+interj()",1,0.00253
art(def)+adp(),1,0.00253
pronadv(prep),1,0.00253
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00253
pronadv(dem),1,0.00253
