POS,Nombre d'apparitions,Frequence d'apparition
n(sing),57,0.21269
adp(),25,0.09328
adj(),18,0.06716
v(infin),18,0.06716
pron(poss),14,0.05224
"v(fin,pres,lex)",12,0.04478
conj(coord),12,0.04478
"v(fin,pres,aux_cop)",11,0.04104
art(def),10,0.03731
adv(gener),9,0.03358
n(plu),8,0.02985
"pron(pers,3,plu)",7,0.02612
art(indef),7,0.02612
"pron(pers,1,sing)",5,0.01866
"v(participle,past)",5,0.01866
adv(neg),5,0.01866
interj(),5,0.01866
conj(comp),4,0.01493
pron(indef),4,0.01493
num(indef),4,0.01493
n(prop),3,0.01119
conj(subord),3,0.01119
"pron(pers,3,sing)",3,0.01119
"pron(refl,3,sing)",3,0.01119
"pron(pers,2,plu)",2,0.00746
punc(quest),2,0.00746
pron(rel),2,0.00746
"pron(pers,3,sing)+v(fin,past,lex)+pron(pers,3,plu)",1,0.00373
pron(dem),1,0.00373
"pron(pers,3,sing)+v(imp)",1,0.00373
"pron(pers,1,plu)",1,0.00373
"v(fin,past,lex)",1,0.00373
"pron(pers,2,sing)",1,0.00373
adp()+art(def),1,0.00373
"v(fin,pres,lex)+pron(pers,1,sing)",1,0.00373
v(imp),1,0.00373
adv(gener)+adp(),1,0.00373
