POS,Nombre d'apparitions,Frequence d'apparition
n(sing),35,0.24138
conj(coord),13,0.08966
adp(),11,0.07586
"pron(pers,1,plu)",10,0.06897
adv(gener),8,0.05517
"v(fin,pres,lex)",7,0.04828
pron(poss),7,0.04828
v(infin),6,0.04138
adj(),6,0.04138
interj(),4,0.02759
n(prop),4,0.02759
"v(fin,pres,aux_cop)",4,0.02759
art(indef),3,0.02069
"pron(pers,2,plu)",3,0.02069
v(imp),3,0.02069
"v(participle,past)",3,0.02069
pron(dem),2,0.01379
art(def),2,0.01379
conj(subord),2,0.01379
adv(neg),2,0.01379
n(plu),1,0.0069
pron(rel),1,0.0069
pron(rel)+pronadv(pers),1,0.0069
num(indef),1,0.0069
adp()+art(def),1,0.0069
adv(dem),1,0.0069
"pron(pers,3,sing)",1,0.0069
"v(fin,past,lex)",1,0.0069
"pron(pers,1,sing)",1,0.0069
pron(indef),1,0.0069
