POS,Nombre d'apparitions,Frequence d'apparition
n(sing),49,0.18702
adv(gener),22,0.08397
adp(),19,0.07252
pron(poss),17,0.06489
"v(fin,pres,lex)",16,0.06107
adj(),15,0.05725
conj(coord),13,0.04962
"pron(pers,1,sing)",13,0.04962
"pron(pers,2,sing)",9,0.03435
v(infin),8,0.03053
art(def),7,0.02672
"v(fin,pres,aux_cop)",7,0.02672
interj(),6,0.0229
n(plu),6,0.0229
adv(neg),5,0.01908
"pron(pers,2,plu)",5,0.01908
pron(dem),5,0.01908
"v(participle,past)",4,0.01527
conj(subord),4,0.01527
v(imp),3,0.01145
art(def)+n(sing),3,0.01145
punc(quest),3,0.01145
n(prop),2,0.00763
"pron(pers,3,sing)+v(fin,pres,aux_cop)",2,0.00763
pron(rel),2,0.00763
"v(fin,past,aux_cop)",2,0.00763
pron(indef),2,0.00763
"pron(dem)+v(fin,pres,aux_cop)",1,0.00382
pron(dem)+adv(neg),1,0.00382
adv(resum),1,0.00382
pronadv(dem),1,0.00382
n(sing)+adp(),1,0.00382
art(indef),1,0.00382
num(indef),1,0.00382
v(prtcl),1,0.00382
"v(participle,pres)",1,0.00382
misc(),1,0.00382
adv(dem),1,0.00382
adv(),1,0.00382
pronadv(prep),1,0.00382
