POS,Nombre d'apparitions,Frequence d'apparition
n(sing),32,0.22222
"pron(pers,1,sing)",11,0.07639
"v(fin,pres,aux_cop)",11,0.07639
adp(),9,0.0625
conj(coord),8,0.05556
v(infin),6,0.04167
"v(fin,pres,lex)",6,0.04167
adj(),6,0.04167
interj(),6,0.04167
art(def),5,0.03472
misc(),5,0.03472
art(indef),5,0.03472
pron(indef),4,0.02778
"pron(pers,2,plu)",3,0.02083
adv(gener),3,0.02083
pron(poss),3,0.02083
n(prop),2,0.01389
"pron(pers,3,sing)",2,0.01389
punc(hyphen),2,0.01389
n(plu),2,0.01389
"v(participle,past)",2,0.01389
adv(dem),2,0.01389
"pron(pers,2,sing)",2,0.01389
pronadv(dem),1,0.00694
"v(fin,pres,aux_cop)+pron(pers,2,sing)",1,0.00694
num(card),1,0.00694
pron(dem),1,0.00694
conj(subord),1,0.00694
pronadv(prep),1,0.00694
v(imp),1,0.00694
