POS,Nombre d'apparitions,Frequence d'apparition
n(sing),65,0.17016
adp(),31,0.08115
adv(gener),27,0.07068
pron(poss),25,0.06545
adj(),23,0.06021
v(infin),21,0.05497
adv(neg),18,0.04712
"v(fin,pres,aux_cop)",17,0.0445
"v(fin,pres,lex)",17,0.0445
"pron(pers,1,sing)",14,0.03665
conj(coord),10,0.02618
"pron(pers,2,plu)",10,0.02618
v(imp),9,0.02356
n(prop),8,0.02094
art(def),7,0.01832
art(indef),7,0.01832
interj(),7,0.01832
pron(indef),6,0.01571
conj(subord),6,0.01571
"v(fin,past,lex)",6,0.01571
"v(participle,past)",6,0.01571
adv(dem),5,0.01309
"pron(pers,3,sing)",5,0.01309
n(plu),4,0.01047
adv(resum),3,0.00785
pron(rel),3,0.00785
"pron(pers,2,sing)",2,0.00524
pron(dem),2,0.00524
num(indef),2,0.00524
pronadv(dem),2,0.00524
num(ord),1,0.00262
"v(fin,past,aux_cop)",1,0.00262
"pron(pers,1,plu)",1,0.00262
v(prtcl),1,0.00262
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00262
"pron(dem)+v(fin,pres,aux_cop)",1,0.00262
pron(inter),1,0.00262
pron(dem)+adp(),1,0.00262
pronadv(pers),1,0.00262
adv(rel),1,0.00262
conj(comp),1,0.00262
pronadv(rel),1,0.00262
pronadv(prep),1,0.00262
adv(inter),1,0.00262
