POS,Nombre d'apparitions,Frequence d'apparition
adp(),33,0.1082
v(infin),32,0.10492
conj(coord),32,0.10492
adv(gener),30,0.09836
"pron(pers,1,sing)",29,0.09508
n(sing),29,0.09508
adv(neg),19,0.0623
"v(fin,pres,aux_cop)",15,0.04918
pron(poss),10,0.03279
"v(fin,pres,lex)",8,0.02623
n(prop),7,0.02295
adj(),7,0.02295
"v(participle,past)",6,0.01967
adv(dem),4,0.01311
interj(),4,0.01311
conj(subord),3,0.00984
pron(rel),3,0.00984
"pron(pers,3,plu)",3,0.00984
pron(dem),3,0.00984
adv(resum),3,0.00984
misc(),2,0.00656
"v(fin,past,lex)",2,0.00656
n(plu),2,0.00656
v(imp),2,0.00656
num(indef),2,0.00656
art(indef),2,0.00656
"v(fin,past,aux_cop)+pron(pers,3,plu)",1,0.00328
pronadv(dem),1,0.00328
pron(indef),1,0.00328
pronadv(prep),1,0.00328
"adv(neg)+v(fin,pres,lex)",1,0.00328
pronadv(rel),1,0.00328
"v(fin,pres,lex)+pron(pers,1,plu)",1,0.00328
"pron(pers,3,sing)",1,0.00328
"conj(subord)+pron(pers,3,plu)",1,0.00328
num(card),1,0.00328
"v(fin,past,aux_cop)",1,0.00328
v(prtcl),1,0.00328
art(def),1,0.00328
