POS,Nombre d'apparitions,Frequence d'apparition
n(sing),71,0.18112
adj(),23,0.05867
v(infin),22,0.05612
adv(gener),21,0.05357
"pron(pers,1,sing)",21,0.05357
"v(fin,pres,aux_cop)",20,0.05102
adp(),20,0.05102
"v(fin,pres,lex)",17,0.04337
pron(poss),16,0.04082
"pron(pers,2,plu)",12,0.03061
conj(coord),12,0.03061
conj(subord),11,0.02806
interj(),9,0.02296
art(def),9,0.02296
n(plu),9,0.02296
"pron(pers,3,sing)",8,0.02041
adv(dem),8,0.02041
n(prop),7,0.01786
v(imp),7,0.01786
adv(neg),6,0.01531
art(indef),6,0.01531
"v(participle,past)",6,0.01531
"pron(pers,1,plu)",6,0.01531
num(indef),5,0.01276
"v(fin,past,lex)",5,0.01276
pron(dem),4,0.0102
art(def)+adp(),4,0.0102
"pron(pers,3,plu)",2,0.0051
adv(resum),2,0.0051
adp()+art(def),2,0.0051
"pron(indef)+v(fin,pres,aux_cop)",2,0.0051
conj(comp),2,0.0051
art(def)+n(sing),1,0.00255
"pron(pers,3,sing)+v(fin,pres,lex)",1,0.00255
"pron(pers,2,plu)+pron(pers,3,sing)+v(fin,pres,lex)",1,0.00255
pron(indef),1,0.00255
"pron(pers,2,sing)",1,0.00255
punc(quest),1,0.00255
"pron(refl,2,plu)",1,0.00255
pron(inter),1,0.00255
num(card),1,0.00255
pronadv(prep),1,0.00255
pronadv(dem),1,0.00255
"v(fin,past,aux_cop)",1,0.00255
"v(fin,past,lex)+pron(pers,3,sing)",1,0.00255
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00255
pron(rel),1,0.00255
"v(infin,subs)",1,0.00255
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00255
