POS,Nombre d'apparitions,Frequence d'apparition
n(sing),92,0.19742
adp(),42,0.09013
adj(),28,0.06009
conj(coord),25,0.05365
adv(gener),25,0.05365
"v(fin,pres,lex)",25,0.05365
art(def),22,0.04721
v(infin),22,0.04721
pron(poss),19,0.04077
"pron(pers,3,sing)",13,0.0279
n(prop),13,0.0279
n(plu),12,0.02575
art(indef),12,0.02575
"v(fin,pres,aux_cop)",12,0.02575
interj(),9,0.01931
adv(dem),8,0.01717
pron(indef),8,0.01717
v(imp),8,0.01717
"v(participle,past)",8,0.01717
pron(dem),7,0.01502
"v(fin,past,lex)",7,0.01502
adv(neg),6,0.01288
"v(fin,past,aux_cop)",5,0.01073
"pron(pers,1,sing)",5,0.01073
"pron(pers,2,plu)",5,0.01073
num(indef),4,0.00858
conj(comp),3,0.00644
n(sing)+adp(),2,0.00429
art(def)+adp(),2,0.00429
pron(rel),2,0.00429
num(card),2,0.00429
pron(inter),2,0.00429
adv(resum),1,0.00215
"v(fin,pres,lex)+pron(pers,3,sing)",1,0.00215
"conj(subord)+pron(pers,3,sing)",1,0.00215
"pron(refl,3,sing)",1,0.00215
"pron(pers,3,plu)",1,0.00215
"pron(pers,2,sing)",1,0.00215
misc(),1,0.00215
pronadv(rel),1,0.00215
"pron(pers,3,sing)+v(fin,past,lex)",1,0.00215
pron(rel)+pronadv(pers),1,0.00215
"pron(pers,1,plu)",1,0.00215
