POS,Nombre d'apparitions,Frequence d'apparition
n(sing),26,0.14444
adp(),21,0.11667
pron(poss),15,0.08333
"pron(pers,1,sing)",14,0.07778
"v(participle,past)",12,0.06667
"v(fin,pres,aux_cop)",12,0.06667
adj(),11,0.06111
adv(gener),9,0.05
adv(neg),6,0.03333
n(prop),6,0.03333
v(infin),5,0.02778
"v(fin,pres,lex)",5,0.02778
"pron(pers,2,sing)",5,0.02778
interj(),4,0.02222
num(indef),3,0.01667
"v(fin,past,lex)",3,0.01667
num(card),2,0.01111
pron(rel),2,0.01111
n(plu),2,0.01111
"pron(pers,2,plu)",2,0.01111
"pron(pers,3,sing)",2,0.01111
conj(coord),2,0.01111
v(imp),2,0.01111
adv(dem),2,0.01111
art(def),1,0.00556
"pron(pers,3,sing)+pron(pers,3,plu)",1,0.00556
adv(inter),1,0.00556
art(def)+n(sing),1,0.00556
v(prtcl),1,0.00556
art(indef),1,0.00556
punc(quest),1,0.00556
