POS,Nombre d'apparitions,Frequence d'apparition
n(sing),16,0.19048
adp(),9,0.10714
adj(),8,0.09524
n(plu),6,0.07143
n(prop),6,0.07143
"v(fin,pres,aux_cop)",6,0.07143
art(def),5,0.05952
v(infin),5,0.05952
adv(gener),4,0.04762
v(imp),3,0.03571
pron(poss),3,0.03571
"pron(pers,3,sing)",2,0.02381
conj(coord),2,0.02381
"v(fin,pres,lex)",2,0.02381
"pron(pers,1,sing)",1,0.0119
pronadv(rel),1,0.0119
"v(participle,past)",1,0.0119
adv(inter),1,0.0119
pronadv(prep),1,0.0119
"v(participle,pres)",1,0.0119
art(def)+adj(),1,0.0119
