POS,Nombre d'apparitions,Frequence d'apparition
n(sing),24,0.15584
"v(fin,pres,lex)",13,0.08442
adp(),12,0.07792
adv(gener),9,0.05844
"pron(pers,1,sing)",9,0.05844
n(prop),8,0.05195
adj(),7,0.04545
pron(poss),7,0.04545
"pron(pers,2,sing)",6,0.03896
art(def),5,0.03247
conj(coord),5,0.03247
v(infin),5,0.03247
"v(fin,pres,aux_cop)",5,0.03247
v(imp),4,0.02597
"v(participle,past)",4,0.02597
"pron(pers,2,plu)",4,0.02597
pron(dem),3,0.01948
pron(inter),3,0.01948
pron(rel),2,0.01299
pronadv(rel),2,0.01299
interj(),2,0.01299
art(indef),2,0.01299
"v(fin,past,aux_cop)",2,0.01299
"v(fin,past,lex)",2,0.01299
adv(dem),1,0.00649
n(plu),1,0.00649
conj(comp),1,0.00649
n(sing)+art(def),1,0.00649
adv(neg),1,0.00649
"pron(pers,3,sing)",1,0.00649
"pron(pers,3,sing)+adv(resum)",1,0.00649
adv(inter),1,0.00649
conj(subord),1,0.00649
