POS,Nombre d'apparitions,Frequence d'apparition
n(sing),79,0.17833
adp(),40,0.09029
adv(gener),28,0.06321
pron(poss),24,0.05418
adj(),23,0.05192
n(prop),19,0.04289
conj(coord),18,0.04063
"v(participle,past)",17,0.03837
v(infin),17,0.03837
art(def),16,0.03612
"pron(pers,3,sing)",16,0.03612
"v(fin,pres,aux_cop)",15,0.03386
"v(fin,pres,lex)",14,0.0316
adv(neg),13,0.02935
"v(fin,past,lex)",12,0.02709
pron(dem),9,0.02032
n(plu),8,0.01806
art(indef),7,0.0158
"pron(pers,1,plu)",7,0.0158
"v(fin,past,aux_cop)",7,0.0158
"pron(pers,3,plu)",6,0.01354
adp()+art(def),5,0.01129
adv(dem),5,0.01129
"pron(pers,1,sing)",5,0.01129
conj(subord),5,0.01129
interj(),4,0.00903
v(imp),3,0.00677
pron(rel),2,0.00451
pron(inter),2,0.00451
pron(indef),2,0.00451
"pron(pers,2,sing)",2,0.00451
pronadv(prep),2,0.00451
"pron(pers,2,plu)",2,0.00451
num(ord),1,0.00226
pronadv(rel),1,0.00226
"pron(pers,3,sing)+v(fin,pres,aux_cop)",1,0.00226
"pron(refl,3,plu)",1,0.00226
pronadv(dem),1,0.00226
"pron(refl,2,plu)",1,0.00226
"v(fin,pres,aux_cop)+pron(pers,3,sing)",1,0.00226
num(card),1,0.00226
num(indef),1,0.00226
