POS,Nombre d'apparitions,Frequence d'apparition
n(sing),44,0.12941
adp(),27,0.07941
v(infin),27,0.07941
"v(fin,pres,aux_cop)",24,0.07059
pron(poss),23,0.06765
adv(gener),22,0.06471
"pron(pers,1,sing)",21,0.06176
conj(coord),19,0.05588
"v(participle,past)",15,0.04412
"pron(pers,2,sing)",15,0.04412
adj(),13,0.03824
"v(fin,pres,lex)",12,0.03529
"pron(pers,2,plu)",10,0.02941
n(plu),9,0.02647
adv(neg),8,0.02353
conj(subord),6,0.01765
punc(quest),5,0.01471
adv(dem),4,0.01176
n(prop),3,0.00882
art(def),3,0.00882
art(indef),3,0.00882
pron(dem),3,0.00882
"v(fin,past,lex)",3,0.00882
num(card),2,0.00588
"pron(pers,3,sing)",2,0.00588
v(imp),2,0.00588
interj(),2,0.00588
"v(fin,past,aux_cop)",2,0.00588
adp()+art(def),2,0.00588
"pron(refl,3,sing)",1,0.00294
"conj(subord)+pron(pers,3,sing)",1,0.00294
conj(comp),1,0.00294
pron(indef),1,0.00294
v(prtcl),1,0.00294
conj(subord)+pron(indef),1,0.00294
"pron(pers,1,sing)+adv(neg)",1,0.00294
num(indef),1,0.00294
"pron(pers,3,sing)+conj(subord)",1,0.00294
