POS,Nombre d'apparitions,Frequence d'apparition
n(sing),40,0.20942
n(prop),15,0.07853
conj(coord),15,0.07853
pron(poss),15,0.07853
adp(),13,0.06806
adj(),9,0.04712
"v(fin,pres,aux_cop)",8,0.04188
art(def),7,0.03665
"v(fin,pres,lex)",7,0.03665
adv(gener),7,0.03665
"pron(pers,1,sing)",6,0.03141
v(infin),6,0.03141
"pron(pers,3,sing)",5,0.02618
pron(indef),4,0.02094
"v(participle,past)",3,0.01571
art(indef),3,0.01571
n(plu),3,0.01571
conj(subord),3,0.01571
conj(comp),2,0.01047
adp()+art(def),2,0.01047
interj(),2,0.01047
num(indef),2,0.01047
misc(),2,0.01047
"pron(pers,1,plu)",2,0.01047
v(imp),2,0.01047
adv(neg),2,0.01047
pron(inter),1,0.00524
art(def)+adp(),1,0.00524
pron(rel),1,0.00524
"pron(pers,3,plu)",1,0.00524
"pron(pers,2,plu)+pron(pers,3,sing)",1,0.00524
punc(quest),1,0.00524
