chars,Nombre d'apparitions,Frequence d'apparition
adp_pron_v,12,0.05195
pron_adp_pron,10,0.04329
punc_v_pron,9,0.03896
n_punc_v,9,0.03896
adj_n_punc,8,0.03463
punc_adj_n,7,0.0303
adp_pron_adp,7,0.0303
pron_pron_n,7,0.0303
pron_n_art,7,0.0303
v_num_pron,7,0.0303
num_pron_n,7,0.0303
n_n_n,6,0.02597
pron_v_num,6,0.02597
v_pron_adj,5,0.02165
pron_n_punc,5,0.02165
n_adp_pron,5,0.02165
adv_v_adv,5,0.02165
v_adv_v,5,0.02165
adp_n_adp,4,0.01732
adv_v_conj,4,0.01732
pron_n_adv,4,0.01732
n_art_n,4,0.01732
pron_n_n,4,0.01732
n_n_conj,4,0.01732
punc_punc_n,4,0.01732
v_pron_pron,4,0.01732
adj_punc_v,4,0.01732
art_n_punc,4,0.01732
punc_v_adj,4,0.01732
n_v_conj,3,0.01299
n_conj_pron,3,0.01299
pron_n_v,3,0.01299
v_adp_pron,3,0.01299
punc_adp_pron,3,0.01299
n_n_v,3,0.01299
pron_adp_n,3,0.01299
n_adv_v,3,0.01299
adp_pron_n,3,0.01299
v_punc_adj,3,0.01299
v_adj_punc,3,0.01299
v_punc_v,3,0.01299
art_v_punc,3,0.01299
n_art_v,3,0.01299
pron_v_pron,3,0.01299
conj_pron_adp,3,0.01299
v_conj_pron,3,0.01299
n_punc_pron,3,0.01299
pron_punc_pron,2,0.00866
n_punc_adj,2,0.00866
punc_pron_pron,2,0.00866
