chars,Nombre d'apparitions,Frequence d'apparition
v_v_pron,4,0.04348
v_conj_n,4,0.04348
adv_v_pron,4,0.04348
v_pron_v,4,0.04348
n_n_v,3,0.03261
pron_v_v,3,0.03261
pron_v_adv,3,0.03261
v_adv_v,3,0.03261
pron_adp_n,3,0.03261
conj_pron_v,2,0.02174
v_adv_pron,2,0.02174
adv_pron_adp,2,0.02174
adv_adv_v,2,0.02174
n_pron_adv,2,0.02174
adv_v_conj,2,0.02174
adv_n_pron,2,0.02174
n_v_adj,2,0.02174
v_pron_pron,2,0.02174
n_art_n,2,0.02174
v_n_v,2,0.02174
art_n_v,2,0.02174
adp_n_v,2,0.02174
n_v_adp,2,0.02174
conj_n_v,2,0.02174
adj_v_conj,2,0.02174
n_v_v,2,0.02174
adv_n_n,2,0.02174
art_adj_n,2,0.02174
n_v_n,2,0.02174
adp_art_n,1,0.01087
n_v_conj,1,0.01087
v_adp_n,1,0.01087
v_adp_art,1,0.01087
pron_pron_art,1,0.01087
v_adj_adj,1,0.01087
adj_adj_pron,1,0.01087
adj_pron_v,1,0.01087
v_conj_v,1,0.01087
conj_v_conj,1,0.01087
v_adj_adv,1,0.01087
n_adj_v,1,0.01087
conj_n_adj,1,0.01087
v_v_conj,1,0.01087
adj_adv_n,1,0.01087
pron_v_adj,1,0.01087
n_pron_v,1,0.01087
adj_n_pron,1,0.01087
num_art_adj,1,0.01087
adv_num_art,1,0.01087
pron_art_adj,1,0.01087
