chars,Nombre d'apparitions,Frequence d'apparition
adp_pron_n,5,0.05
n_v_pron,5,0.05
v_pron_adv,4,0.04
pron_n_adv,4,0.04
v_pron_pron,3,0.03
pron_n_v,3,0.03
adv_v_pron,3,0.03
n_adp_pron,3,0.03
pron_adj_n,3,0.03
v_pron_adp,3,0.03
adp_n_v,3,0.03
adp_art_n,2,0.02
n_adv_v,2,0.02
adj_n_art,2,0.02
num_pron_n,2,0.02
n_num_pron,2,0.02
adv_conj_adj,2,0.02
v_adp_pron,2,0.02
v_v_adp,2,0.02
pron_v_n,2,0.02
n_art_n,2,0.02
n_adj_n,2,0.02
v_conj_v,2,0.02
num_adp_n,2,0.02
n_v_conj,2,0.02
v_art_n,2,0.02
v_v_pron,2,0.02
pron_num_adp,2,0.02
art_n_adp,2,0.02
conj_adj_v,2,0.02
adv_adv_v,2,0.02
adv_v_adv,2,0.02
pron_pron_n,2,0.02
adv_v_adp,1,0.01
adv_pron_v,1,0.01
v_adv_pron,1,0.01
n_v_adv,1,0.01
pron_pron_num,1,0.01
adj_n_v,1,0.01
v_pron_adj,1,0.01
v_adp_n,1,0.01
pron_n_pron,1,0.01
pron_adv_v,1,0.01
pron_pron_adv,1,0.01
pron_pron_pron,1,0.01
n_pron_pron,1,0.01
pron_adp_pron,1,0.01
n_v_v,1,0.01
n_adp_n,1,0.01
pron_v_adj,1,0.01
