chars,Nombre d'apparitions,Frequence d'apparition
adp_pron_n,15,0.0436
v_adv_v,14,0.0407
v_pron_n,12,0.03488
adv_v_pron,11,0.03198
pron_n_v,11,0.03198
n_adv_v,11,0.03198
adv_v_adv,10,0.02907
n_adp_n,10,0.02907
pron_n_n,10,0.02907
n_adp_pron,9,0.02616
n_art_n,9,0.02616
n_n_n,9,0.02616
n_v_adv,8,0.02326
art_adj_n,7,0.02035
v_art_n,7,0.02035
v_adv_adj,7,0.02035
n_conj_v,7,0.02035
v_conj_pron,6,0.01744
pron_adv_v,6,0.01744
n_adv_n,6,0.01744
v_adp_pron,6,0.01744
n_pron_v,6,0.01744
art_n_adp,6,0.01744
adp_art_n,6,0.01744
v_adv_adv,6,0.01744
adp_pron_v,6,0.01744
pron_v_adv,6,0.01744
pron_v_pron,6,0.01744
art_n_v,6,0.01744
pron_n_adv,6,0.01744
pron_n_adp,6,0.01744
conj_pron_pron,6,0.01744
adp_n_conj,6,0.01744
conj_v_pron,5,0.01453
n_v_conj,5,0.01453
pron_pron_v,5,0.01453
adv_adp_pron,5,0.01453
n_v_pron,5,0.01453
adj_v_adv,5,0.01453
n_adp_art,5,0.01453
n_n_pron,5,0.01453
n_n_v,5,0.01453
v_pron_v,5,0.01453
n_n_adp,5,0.01453
n_pron_n,5,0.01453
n_v_v,5,0.01453
adv_v_v,4,0.01163
adp_v_conj,4,0.01163
v_conj_n,4,0.01163
pron_n_conj,4,0.01163
