chars,Nombre d'apparitions,Frequence d'apparition
pron_n_v,7,0.04487
adv_adv_v,6,0.03846
art_n_n,5,0.03205
n_v_adv,5,0.03205
v_pron_n,5,0.03205
n_adv_v,5,0.03205
pron_art_n,4,0.02564
adj_n_conj,4,0.02564
adv_v_pron,4,0.02564
n_v_pron,4,0.02564
n_adj_n,4,0.02564
art_adj_n,4,0.02564
adv_v_adv,4,0.02564
adj_n_v,4,0.02564
pron_pron_v,4,0.02564
v_adp_pron,4,0.02564
n_n_v,4,0.02564
v_adv_v,3,0.01923
art_n_v,3,0.01923
n_pron_n,3,0.01923
n_n_adj,3,0.01923
v_adp_n,3,0.01923
art_n_adv,3,0.01923
v_adv_adp,3,0.01923
v_pron_v,3,0.01923
v_v_pron,3,0.01923
v_adv_adv,3,0.01923
n_v_adp,3,0.01923
n_art_n,3,0.01923
pron_v_v,3,0.01923
v_n_adv,2,0.01282
adv_adp_v,2,0.01282
adv_adv_adj,2,0.01282
adv_adv_adv,2,0.01282
v_pron_adv,2,0.01282
adv_v_conj,2,0.01282
v_conj_adv,2,0.01282
n_v_conj,2,0.01282
n_adv_pron,2,0.01282
adv_v_adp,2,0.01282
art_adj_v,2,0.01282
adp_pron_pron,2,0.01282
adv_pron_n,2,0.01282
n_n_pron,2,0.01282
n_v_n,2,0.01282
adv_v_v,2,0.01282
adp_pron_n,2,0.01282
conj_art_n,2,0.01282
num_n_v,2,0.01282
adp_v_adv,2,0.01282
