chars,Nombre d'apparitions,Frequence d'apparition
adp_pron_n,9,0.05844
pron_n_v,7,0.04545
v_pron_v,6,0.03896
conj_pron_v,5,0.03247
v_v_pron,5,0.03247
pron_v_pron,5,0.03247
adv_v_adv,4,0.02597
pron_adp_pron,4,0.02597
adv_v_adp,4,0.02597
pron_adv_v,4,0.02597
v_adp_pron,4,0.02597
n_v_adp,4,0.02597
n_conj_pron,4,0.02597
pron_n_pron,4,0.02597
v_pron_n,4,0.02597
adv_adj_v,3,0.01948
v_adp_n,3,0.01948
v_adv_pron,3,0.01948
v_n_adp,3,0.01948
adj_v_adv,3,0.01948
adp_n_n,3,0.01948
v_adv_v,3,0.01948
adj_adp_pron,3,0.01948
pron_v_adp,3,0.01948
n_pron_n,3,0.01948
n_adp_n,3,0.01948
adp_art_n,2,0.01299
n_n_v,2,0.01299
n_v_v,2,0.01299
n_adv_adj,2,0.01299
v_pron_adp,2,0.01299
n_v_adv,2,0.01299
n_v_conj,2,0.01299
pronadv_v_v,2,0.01299
pron_v_v,2,0.01299
conj_n_conj,2,0.01299
adp_n_conj,2,0.01299
art_n_adp,2,0.01299
n_adp_art,2,0.01299
pron_pron_adv,2,0.01299
adv_art_n,2,0.01299
v_adv_adj,2,0.01299
pron_v_adv,2,0.01299
v_n_v,2,0.01299
pron_v_n,2,0.01299
n_v_pron,2,0.01299
adp_pron_v,2,0.01299
v_adp_adj,2,0.01299
pron_adj_n,2,0.01299
n_v_n,2,0.01299
