chars,Nombre d'apparitions,Frequence d'apparition
n_conj_n,14,0.0733
v_pron_v,7,0.03665
adj_n_conj,6,0.03141
n_v_conj,6,0.03141
art_adj_n,6,0.03141
conj_n_adp,5,0.02618
pron_pron_v,5,0.02618
pron_v_pron,5,0.02618
conj_n_v,5,0.02618
n_art_n,5,0.02618
n_pron_n,5,0.02618
n_v_v,5,0.02618
v_adv_n,5,0.02618
adv_n_v,5,0.02618
n_art_adj,4,0.02094
n_v_n,4,0.02094
adv_pron_v,4,0.02094
adp_art_n,4,0.02094
n_n_conj,4,0.02094
pron_v_conj,4,0.02094
v_conj_n,4,0.02094
n_n_v,4,0.02094
art_n_conj,3,0.01571
art_n_adp,3,0.01571
pron_v_n,3,0.01571
conj_n_pron,3,0.01571
v_n_pron,3,0.01571
v_conj_art,3,0.01571
n_adj_n,3,0.01571
adp_adv_n,3,0.01571
n_pron_pron,3,0.01571
v_v_pron,3,0.01571
n_adv_pron,3,0.01571
v_pron_pron,3,0.01571
n_v_pron,3,0.01571
art_n_v,3,0.01571
v_pron_n,3,0.01571
n_n_n,3,0.01571
v_n_n,3,0.01571
adj_n_n,3,0.01571
pron_pron_adj,3,0.01571
v_conj_v,2,0.01047
adv_n_n,2,0.01047
n_n_art,2,0.01047
adv_n_conj,2,0.01047
v_adj_n,2,0.01047
n_adp_n,2,0.01047
n_adv_n,2,0.01047
pron_n_adv,2,0.01047
v_v_n,2,0.01047
