chars,Nombre d'apparitions,Frequence d'apparition
n_pron_v,7,0.04118
n_conj_pron,7,0.04118
adp_pron_n,6,0.03529
pron_v_pron,5,0.02941
conj_adv_v,5,0.02941
adv_v_conj,5,0.02941
conj_pron_n,5,0.02941
n_v_conj,5,0.02941
n_n_v,4,0.02353
v_conj_pron,4,0.02353
n_v_adv,4,0.02353
v_conj_adv,4,0.02353
pron_n_n,4,0.02353
v_pron_n,4,0.02353
n_adv_v,4,0.02353
pron_n_adv,4,0.02353
adp_n_n,4,0.02353
v_pron_adv,4,0.02353
v_pron_v,4,0.02353
art_n_conj,3,0.01765
interj_n_v,3,0.01765
n_adv_pron,3,0.01765
n_n_adp,3,0.01765
pron_n_v,3,0.01765
adv_n_n,3,0.01765
n_n_adv,3,0.01765
adp_art_n,3,0.01765
n_adp_pron,3,0.01765
pron_n_adp,3,0.01765
v_art_n,3,0.01765
art_n_v,3,0.01765
v_adp_n,3,0.01765
adv_v_adp,3,0.01765
adp_n_conj,3,0.01765
n_n_pron,3,0.01765
n_n_n,3,0.01765
pron_v_conj,3,0.01765
v_v_art,3,0.01765
n_pron_conj,2,0.01176
pron_n_conj,2,0.01176
adv_pron_n,2,0.01176
conj_v_pron,2,0.01176
pron_conj_conj,2,0.01176
conj_adj_v,2,0.01176
adv_adp_n,2,0.01176
v_v_pron,2,0.01176
v_conj_v,2,0.01176
v_interj_n,2,0.01176
n_n_adj,2,0.01176
v_conj_n,2,0.01176
