chars,Nombre d'apparitions,Frequence d'apparition
v_pron_n,13,0.06075
pron_n_v,10,0.04673
n_n_n,9,0.04206
n_conj_n,9,0.04206
n_v_pron,9,0.04206
n_adp_n,8,0.03738
art_n_n,7,0.03271
n_pron_n,6,0.02804
n_n_v,6,0.02804
art_adj_n,6,0.02804
pron_n_conj,5,0.02336
pron_adp_pron,5,0.02336
adp_art_n,5,0.02336
n_n_adv,4,0.01869
v_art_n,4,0.01869
adj_v_conj,4,0.01869
n_adj_v,4,0.01869
art_n_v,4,0.01869
n_adv_v,4,0.01869
pron_n_n,4,0.01869
v_pron_adp,4,0.01869
n_n_pron,4,0.01869
adp_n_n,4,0.01869
n_pron_v,4,0.01869
adp_adj_n,4,0.01869
adp_pron_n,3,0.01402
v_pron_pron,3,0.01402
n_v_conj,3,0.01402
v_adv_v,3,0.01402
adv_v_pron,3,0.01402
n_v_adv,3,0.01402
pron_v_pron,3,0.01402
v_adp_n,3,0.01402
adv_v_adp,3,0.01402
n_n_adp,3,0.01402
adj_v_pron,3,0.01402
conj_n_adp,3,0.01402
adp_n_conj,3,0.01402
pron_n_adp,3,0.01402
adj_n_conj,3,0.01402
n_art_adj,3,0.01402
adv_art_n,3,0.01402
adj_n_adv,3,0.01402
v_n_n,2,0.00935
n_adp_adj,2,0.00935
n_adv_adv,2,0.00935
conj_n_n,2,0.00935
conj_n_art,2,0.00935
n_v_v,2,0.00935
v_v_pron,2,0.00935
