chars,Nombre d'apparitions,Frequence d'apparition
art_n_v,12,0.0427
n_v_pron,11,0.03915
adp_art_n,9,0.03203
n_v_adp,8,0.02847
n_art_n,8,0.02847
n_adv_v,8,0.02847
pron_v_v,8,0.02847
art_adj_n,7,0.02491
n_v_art,7,0.02491
v_art_n,7,0.02491
v_adp_art,7,0.02491
art_n_n,7,0.02491
n_v_conj,7,0.02491
v_pron_n,7,0.02491
pron_n_v,7,0.02491
art_n_adp,6,0.02135
v_adv_v,6,0.02135
adj_n_v,6,0.02135
conj_art_n,6,0.02135
pron_adj_n,6,0.02135
adp_pron_n,6,0.02135
v_v_pron,6,0.02135
n_n_v,6,0.02135
v_pron_v,6,0.02135
adp_n_v,6,0.02135
n_v_v,6,0.02135
n_adp_n,5,0.01779
v_n_art,5,0.01779
conj_n_v,5,0.01779
adj_n_adv,5,0.01779
n_adp_pron,5,0.01779
v_conj_pron,5,0.01779
adv_v_pron,5,0.01779
n_pron_n,5,0.01779
adv_v_n,4,0.01423
pron_n_adv,4,0.01423
v_v_adv,4,0.01423
pron_n_adp,4,0.01423
n_conj_n,4,0.01423
v_v_n,4,0.01423
v_adp_n,4,0.01423
pron_pron_adj,3,0.01068
n_conj_pron,3,0.01068
conj_pron_n,3,0.01068
adv_v_v,3,0.01068
v_v_conj,3,0.01068
v_conj_n,3,0.01068
adj_pron_v,3,0.01068
v_n_n,3,0.01068
n_art_adj,3,0.01068
