chars,Nombre d'apparitions,Frequence d'apparition
n_v_pron,5,0.05435
n_adp_art,4,0.04348
art_n_v,4,0.04348
n_v_adv,3,0.03261
adp_art_n,3,0.03261
v_art_n,3,0.03261
art_n_adp,3,0.03261
pron_n_v,3,0.03261
n_v_conj,3,0.03261
v_adv_adv,3,0.03261
v_conj_pron,3,0.03261
pron_art_n,2,0.02174
n_adp_n,2,0.02174
n_v_art,2,0.02174
v_n_v,2,0.02174
pron_v_n,2,0.02174
conj_pron_v,2,0.02174
pron_pron_n,2,0.02174
adv_v_adp,2,0.02174
pron_conj_pron,2,0.02174
adp_adj_n,2,0.02174
adv_adv_v,2,0.02174
conj_pron_adv,2,0.02174
pron_adv_v,2,0.02174
v_pron_adv,2,0.02174
n_n_v,2,0.02174
adj_n_adp,2,0.02174
pron_adv_art,1,0.01087
conj_pron_art,1,0.01087
conj_pron_pron,1,0.01087
v_pron_conj,1,0.01087
conj_n_adp,1,0.01087
adv_art_n,1,0.01087
art_n_conj,1,0.01087
n_conj_n,1,0.01087
v_punc_pron,1,0.01087
n_adp_pron,1,0.01087
punc_pron_conj,1,0.01087
pron_adp_adj,1,0.01087
adv_v_punc,1,0.01087
adp_v_adv,1,0.01087
n_adp_v,1,0.01087
conj_pron_adp,1,0.01087
conj_conj_pron,1,0.01087
v_conj_conj,1,0.01087
v_v_conj,1,0.01087
adv_v_v,1,0.01087
pron_adv_adv,1,0.01087
adv_v_conj,1,0.01087
adp_pron_n,1,0.01087
