chars,Nombre d'apparitions,Frequence d'apparition
conj_pron_pron,4,0.05479
adv_v_conj,3,0.0411
pron_pron_n,3,0.0411
pron_v_pron,3,0.0411
v_pron_art,2,0.0274
v_conj_pron,2,0.0274
pron_pron_adv,2,0.0274
n_interj_n,2,0.0274
adj_adv_n,2,0.0274
pron_n_adv,2,0.0274
pron_adv_v,2,0.0274
interj_pron_v,2,0.0274
pron_adj_n,2,0.0274
n_n_n,2,0.0274
art_n_n,2,0.0274
adp_art_n,2,0.0274
adv_n_pron,2,0.0274
n_interj_pron,2,0.0274
art_n_interj,1,0.0137
pron_art_adj,1,0.0137
art_adj_conj,1,0.0137
adj_conj_adv,1,0.0137
conj_adv_pron,1,0.0137
adv_pron_n,1,0.0137
conj_adp_pron,1,0.0137
n_adv_v,1,0.0137
v_conj_adp,1,0.0137
adp_pron_num,1,0.0137
pron_num_adp,1,0.0137
num_adp_v,1,0.0137
adp_v_pron,1,0.0137
n_n_interj,1,0.0137
pron_art_n,1,0.0137
n_conj_v,1,0.0137
conj_n_n,1,0.0137
n_conj_n,1,0.0137
adj_n_conj,1,0.0137
adp_adj_n,1,0.0137
n_adp_adj,1,0.0137
n_n_adp,1,0.0137
v_adp_art,1,0.0137
conj_v_adp,1,0.0137
art_n_conj,1,0.0137
pron_adp_art,1,0.0137
n_pron_adp,1,0.0137
n_adv_n,1,0.0137
adj_n_adv,1,0.0137
v_pron_adj,1,0.0137
interj_v_pron,1,0.0137
v_pron_v,1,0.0137
